what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514003946571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514003952491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004183528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004185406
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1514004185442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004186387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004194188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514004194216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004217086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004232181
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1514004280211
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1514004287635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004310589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004310647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004332655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514004338949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514004339226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004482145
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1514004497279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004512389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004519330
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1514004532476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1514004547559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004547802
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1514004548059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004554703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004555907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004556020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004558541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004558653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004559472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514004562430
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1514004563602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1514004568869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514004568915
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1514004568915
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1514004575216
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1514004589576
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1514004593182
