what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504034737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504035891
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515504036072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504039337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504042959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504051001
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515504052238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515504056852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515504069762
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515504070185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504077616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504093434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515504104984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504111085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515504112745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515504115116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515504127501
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515504127709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515504138858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515504144902
