what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515986932911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515986935041
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515986943885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515986948289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515986948954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515986983625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515986986450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515986997177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515986998270
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515986998392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987014287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987015571
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987015661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987021867
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987021995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987022054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987032268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987033381
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987033490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987036201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987039215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987042045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987042456
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987044760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987048193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987071119
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987071230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987073598
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987076282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987102829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987110910
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987123315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987144478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987151129
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987152829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987155446
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987158974
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987160264
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987162588
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987163188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987164433
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987164547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987166778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987168460
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987168570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987170066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987171617
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987178479
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987182517
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987186600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515987198136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987198761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987220803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987251616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987278386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987278514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987280612
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987280711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987284226
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987284254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987290288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987300197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987303903
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1515987303937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987305235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987308663
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1515987308699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987313058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987314371
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1515987314410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987315974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987316772
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987316832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987318395
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515987319926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987320916
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1515987320948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987322700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987325050
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987325149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987353197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987356828
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515987356946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987358693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515987360571
