what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517044771543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517045471013
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1517045473746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517045477446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517045478478
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1517045478497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517045479954
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1517045480146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517045482499
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517047082879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1517047085322
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517047085807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1517047086839
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517047202777
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1517047203640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517047215228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517047280586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517047283362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517047620755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517047621255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517048206578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517048207165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517048443081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517048444265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517048538766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517048539760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517048556949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049744918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049745720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049747277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049748322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049748882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049805070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049805805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049811051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049812080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049813233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049818167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517049852552
