what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515306690497
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515306695603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515306707324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515306726730
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515306731883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515306731965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515306732347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515306750648
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515306755876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515306755910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515306757030
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1515306761066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515306762205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515306763051
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1515306764175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515307962751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515307973414
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1515307995685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308025049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308029420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308029423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308029550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515308038225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1515308041171
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1515308051575
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1515308051917
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1515308052677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1515308053188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1515308053589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1515308053762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1515308056042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1515308057961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515308071822
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515308072156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308072201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308073275
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1515308077988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515308081880
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515308083233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515308126495
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515308127153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515308598659
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515308599301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308601362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515308603061
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1515309045512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309066158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309071629
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1515309089629
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1515309089630
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1515309089646
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1515309089647
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1515309089671
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1515309092207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309629592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309629687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309631075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309692852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309701212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309706393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309712034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515309713410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309723344
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515309723452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515309723492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309728075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309746794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1515309752668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1515309753142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1515309753575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515309758486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1515309760437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515309762413
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1515309773245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309797615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309804618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309806079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309817486
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1515309831105
started,bundle,OpenExplorer,1.5.0.v201108051513,"OpenExplorer",1515309832298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309833348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309836490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309843343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309853167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515309854916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309872702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309894739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515309896635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515309897979
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515309901612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309903055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515309918060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515309919532
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1515309929788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515309931956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515309936096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515309949816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515309956426
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515310111491
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515310121843
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515310207857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515310225779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515310227130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310279012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310296073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515310304373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515310305719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515310312762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1515310314151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515310317829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515310320245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310437260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310456193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310465587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310467783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310483635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310513724
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1515310610443
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1515310610832
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1515310611768
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1515310612024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1515310648268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1515310656117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310692809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310704228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310738909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310766214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310766560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310767949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310769161
error,log,,,"Unhandled event loop exception",1515310773423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310773614
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310773747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310773781
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1515310773836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310777218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310778828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310781986
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515310782107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310791747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310793213
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515310793335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310797017
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310805030
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310805064
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310823865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310823894
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310832414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310892290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310895387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310935601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310960225
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310970973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515310977652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515310979023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515311038975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515311042852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515311047443
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515311047614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515311054614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515311063188
